n, c, k, t_tot, dt_prim, dt_sec, mean_t_sec, dev_t_sec, m_tot, dm_prim, dm_sec, mean_m_sec, dev_m_sec
10000000, 3.090909, 6.939394, 103361672, 27514002.000000, 75847670.000000, 7.584767, 37.876884, 825989884.000000, 560000000.000000, 265989884.000000, 26.598988, 41.130432
10000000, 3.060606, 6.939394, 100376405, 26490324.000000, 73886081.000000, 7.388608, 35.261245, 825169644.000000, 560000000.000000, 265169644.000000, 26.516964, 40.726807
10000000, 3.030303, 6.939394, 98985893, 25974770.000000, 73011123.000000, 7.301112, 34.555398, 825039868.000000, 560000000.000000, 265039868.000000, 26.503987, 40.641835
10000000, 3.000000, 6.939394, 101297143, 26427326.000000, 74869817.000000, 7.486982, 34.983516, 799688864.000000, 560000000.000000, 239688864.000000, 23.968886, 39.681078
10000000, 2.939394, 6.939394, 101677321, 28272303.000000, 73405018.000000, 7.340502, 31.637606, 799527628.000000, 560000000.000000, 239527628.000000, 23.952763, 39.536959
10000000, 2.969697, 6.939394, 106671199, 28793230.000000, 77877969.000000, 7.787797, 38.393627, 799696980.000000, 560000000.000000, 239696980.000000, 23.969698, 39.670109
10000000, 2.848485, 6.939394, 104494062, 28998627.000000, 75495435.000000, 7.549544, 33.321824, 795517788.000000, 560000000.000000, 235517788.000000, 23.551779, 38.257394
10000000, 2.878788, 6.939394, 105492780, 28839931.000000, 76652849.000000, 7.665285, 35.979809, 796290296.000000, 560000000.000000, 236290296.000000, 23.629030, 38.598734
10000000, 2.909091, 6.939394, 106374266, 28769304.000000, 77604962.000000, 7.760496, 34.586229, 798712816.000000, 560000000.000000, 238712816.000000, 23.871282, 39.139037
10000000, 2.787879, 6.939394, 103377960, 28370931.000000, 75007029.000000, 7.500703, 30.322801, 794650988.000000, 560000000.000000, 234650988.000000, 23.465099, 37.779492
10000000, 2.696970, 6.939394, 104001214, 28759932.000000, 75241282.000000, 7.524128, 36.115608, 783911552.000000, 560000000.000000, 223911552.000000, 22.391155, 36.311382
10000000, 2.818182, 6.939394, 105344516, 28542996.000000, 76801520.000000, 7.680152, 37.147792, 795403980.000000, 560000000.000000, 235403980.000000, 23.540398, 38.153285
10000000, 2.757576, 6.939394, 106399517, 28907296.000000, 77492221.000000, 7.749222, 40.550959, 792131468.000000, 560000000.000000, 232131468.000000, 23.213147, 37.178968
10000000, 2.727273, 6.939394, 106370147, 28546205.000000, 77823942.000000, 7.782394, 34.798361, 784136164.000000, 560000000.000000, 224136164.000000, 22.413616, 36.449756
10000000, 2.606061, 6.939394, 103733633, 27841141.000000, 75892492.000000, 7.589249, 34.187416, 779941504.000000, 560000000.000000, 219941504.000000, 21.994150, 35.039611
10000000, 2.666667, 6.939394, 106428162, 28416850.000000, 78011312.000000, 7.801131, 36.359646, 780663480.000000, 560000000.000000, 220663480.000000, 22.066348, 35.383414
10000000, 2.636364, 6.939394, 107097734, 28283569.000000, 78814165.000000, 7.881417, 38.928731, 780554180.000000, 560000000.000000, 220554180.000000, 22.055418, 35.270594
10000000, 2.575758, 6.939394, 99233042, 26697360.000000, 72535682.000000, 7.253568, 29.253529, 779857276.000000, 560000000.000000, 219857276.000000, 21.985728, 34.928988
10000000, 2.545455, 6.939394, 97468591, 26444998.000000, 71023593.000000, 7.102359, 31.076586, 776648396.000000, 560000000.000000, 216648396.000000, 21.664840, 34.045789
10000000, 2.515152, 6.939394, 101324338, 26754730.000000, 74569608.000000, 7.456961, 38.003764, 776480028.000000, 560000000.000000, 216480028.000000, 21.648003, 33.928108
10000000, 2.484848, 6.939394, 100976272, 28000399.000000, 72975873.000000, 7.297587, 34.665150, 768417104.000000, 560000000.000000, 208417104.000000, 20.841710, 33.160839
10000000, 2.454545, 6.939394, 102700784, 28179830.000000, 74520954.000000, 7.452095, 34.129055, 768275324.000000, 560000000.000000, 208275324.000000, 20.827532, 33.059875
10000000, 2.424242, 6.939394, 101810854, 28354290.000000, 73456564.000000, 7.345656, 34.891653, 765050796.000000, 560000000.000000, 205050796.000000, 20.505080, 32.144707
10000000, 2.363636, 6.939394, 101628253, 28016775.000000, 73611478.000000, 7.361148, 29.693721, 764313436.000000, 560000000.000000, 204313436.000000, 20.431344, 31.752753
10000000, 2.333333, 6.939394, 103776392, 27841167.000000, 75935225.000000, 7.593522, 30.958621, 761668424.000000, 560000000.000000, 201668424.000000, 20.166842, 31.128518
10000000, 2.393939, 6.939394, 105572477, 28452778.000000, 77119699.000000, 7.711970, 35.728581, 764920484.000000, 560000000.000000, 204920484.000000, 20.492048, 32.063766
10000000, 2.303030, 6.939394, 106318722, 28850083.000000, 77468639.000000, 7.746864, 38.372293, 760887528.000000, 560000000.000000, 200887528.000000, 20.088753, 30.734145
10000000, 2.272727, 6.939394, 106483212, 28435951.000000, 78047261.000000, 7.804726, 38.300537, 760767036.000000, 560000000.000000, 200767036.000000, 20.076704, 30.646895
10000000, 2.212121, 6.939394, 104292043, 28400758.000000, 75891285.000000, 7.589129, 29.038269, 750228292.000000, 560000000.000000, 190228292.000000, 19.022829, 29.323095
10000000, 2.121212, 6.939394, 101682420, 27527272.000000, 74155148.000000, 7.415515, 28.695969, 748613608.000000, 560000000.000000, 188613608.000000, 18.861361, 28.529635
10000000, 2.242424, 6.939394, 105614022, 28911669.000000, 76702353.000000, 7.670235, 34.560179, 752895332.000000, 560000000.000000, 192895332.000000, 19.289533, 29.963154
10000000, 2.181818, 6.939394, 106285039, 28220464.000000, 78064575.000000, 7.806457, 34.244485, 749402972.000000, 560000000.000000, 189402972.000000, 18.940297, 28.899547
10000000, 2.151515, 6.939394, 105366502, 27942053.000000, 77424449.000000, 7.742445, 36.952816, 749284840.000000, 560000000.000000, 189284840.000000, 18.928484, 28.816244
10000000, 2.090909, 6.939394, 101940153, 27168426.000000, 74771727.000000, 7.477173, 35.891334, 746026996.000000, 560000000.000000, 186026996.000000, 18.602700, 27.900094
10000000, 2.060606, 6.939394, 98680982, 26394972.000000, 72286010.000000, 7.228601, 32.122790, 745304360.000000, 560000000.000000, 185304360.000000, 18.530436, 27.527791
10000000, 2.030303, 6.939394, 96954236, 26074675.000000, 70879561.000000, 7.087956, 34.303139, 745205116.000000, 560000000.000000, 185205116.000000, 18.520512, 27.441241
10000000, 2.000000, 6.939394, 100012035, 26997688.000000, 73014347.000000, 7.301435, 33.705390, 719813664.000000, 560000000.000000, 159813664.000000, 15.981366, 26.458476
10000000, 1.969697, 6.939394, 102586625, 27936118.000000, 74650507.000000, 7.465051, 29.360833, 719843076.000000, 560000000.000000, 159843076.000000, 15.984308, 26.456925
10000000, 1.939394, 6.939394, 104240213, 28945520.000000, 75294693.000000, 7.529469, 35.856186, 719551332.000000, 560000000.000000, 159551332.000000, 15.955133, 26.283544
10000000, 1.909091, 6.939394, 103880896, 28751671.000000, 75129225.000000, 7.512923, 36.737476, 718862168.000000, 560000000.000000, 158862168.000000, 15.886217, 25.925180
10000000, 1.848485, 6.939394, 104804038, 28104908.000000, 76699130.000000, 7.669913, 34.409192, 716583640.000000, 560000000.000000, 156583640.000000, 15.658364, 25.411976
10000000, 1.878788, 6.939394, 105694555, 28211414.000000, 77483141.000000, 7.748314, 34.939004, 716277124.000000, 560000000.000000, 156277124.000000, 15.627712, 25.311260
10000000, 1.818182, 6.939394, 103101301, 28466918.000000, 74634383.000000, 7.463438, 31.263893, 715610636.000000, 560000000.000000, 155610636.000000, 15.561064, 24.970299
10000000, 1.787879, 6.939394, 104076011, 28229441.000000, 75846570.000000, 7.584657, 31.369353, 784571628.000000, 560000000.000000, 224571628.000000, 22.457163, 44.731219
10000000, 1.696970, 6.939394, 104219771, 28356234.000000, 75863537.000000, 7.586354, 30.824941, 704030256.000000, 560000000.000000, 144030256.000000, 14.403026, 23.077823
10000000, 1.757576, 6.939394, 105305098, 28582951.000000, 76722147.000000, 7.672215, 34.956880, 712142368.000000, 560000000.000000, 152142368.000000, 15.214237, 23.951696
10000000, 1.727273, 6.939394, 105707025, 28599444.000000, 77107581.000000, 7.710758, 33.555781, 704190408.000000, 560000000.000000, 144190408.000000, 14.419041, 23.205868
10000000, 1.666667, 6.939394, 104771966, 28729830.000000, 76042136.000000, 7.604214, 34.708073, 700838052.000000, 560000000.000000, 140838052.000000, 14.083805, 22.209287
10000000, 1.636364, 6.939394, 104877699, 28005637.000000, 76872062.000000, 7.687206, 34.913752, 704102584.000000, 560000000.000000, 144102584.000000, 14.410258, 23.426809
10000000, 1.606061, 6.939394, 104359987, 27442596.000000, 76917391.000000, 7.691739, 37.239968, 700017864.000000, 560000000.000000, 140017864.000000, 14.001786, 21.787536
10000000, 1.575758, 6.939394, 102181100, 26902068.000000, 75279032.000000, 7.527903, 37.301529, 699853520.000000, 560000000.000000, 139853520.000000, 13.985352, 21.669119
10000000, 1.545455, 6.939394, 98844823, 26256476.000000, 72588347.000000, 7.258835, 34.442188, 696876020.000000, 560000000.000000, 136876020.000000, 13.687602, 20.896925
10000000, 1.515152, 6.939394, 95959367, 26424108.000000, 69535259.000000, 6.953526, 34.387882, 696552568.000000, 560000000.000000, 136552568.000000, 13.655257, 20.695012
10000000, 1.484848, 6.939394, 100461758, 27102319.000000, 73359439.000000, 7.335944, 31.784774, 688479816.000000, 560000000.000000, 128479816.000000, 12.847982, 19.944731
10000000, 1.454545, 6.939394, 103265302, 27889533.000000, 75375769.000000, 7.537577, 31.483502, 688329656.000000, 560000000.000000, 128329656.000000, 12.832966, 19.817007
10000000, 1.424242, 6.939394, 104101356, 27931383.000000, 76169973.000000, 7.616997, 32.414471, 685193508.000000, 560000000.000000, 125193508.000000, 12.519351, 18.958895
10000000, 4.000000, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.363636, 6.939394, 104137933, 28397030.000000, 75740903.000000, 7.574090, 34.646506, 684393824.000000, 560000000.000000, 124393824.000000, 12.439382, 18.557619
10000000, 1.393939, 6.939394, 105137110, 28628369.000000, 76508741.000000, 7.650874, 33.984860, 685008592.000000, 560000000.000000, 125008592.000000, 12.500859, 18.837550
10000000, 1.333333, 6.939394, 102843054, 27874915.000000, 74968139.000000, 7.496814, 28.726495, 681764984.000000, 560000000.000000, 121764984.000000, 12.176498, 17.921285
10000000, 3.969697, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.303030, 6.939394, 104532324, 28566609.000000, 75965715.000000, 7.596571, 35.300093, 681025044.000000, 560000000.000000, 121025044.000000, 12.102504, 17.567107
10000000, 1.272727, 6.939394, 105445154, 28065703.000000, 77379451.000000, 7.737945, 30.905475, 681255520.000000, 560000000.000000, 121255520.000000, 12.125552, 17.631281
10000000, 1.212121, 6.939394, 104640145, 28590374.000000, 76049771.000000, 7.604977, 32.232280, 670293768.000000, 560000000.000000, 110293768.000000, 11.029377, 16.099543
10000000, 1.242424, 6.939394, 106077413, 28455170.000000, 77622243.000000, 7.762224, 36.037540, 672856472.000000, 560000000.000000, 112856472.000000, 11.285647, 16.711504
10000000, 1.121212, 6.939394, 103704040, 27691775.000000, 76012265.000000, 7.601227, 35.313224, 668765512.000000, 560000000.000000, 108765512.000000, 10.876551, 15.344846
10000000, 1.151515, 6.939394, 105759885, 28265694.000000, 77494191.000000, 7.749419, 36.528232, 669391580.000000, 560000000.000000, 109391580.000000, 10.939158, 15.624402
10000000, 3.939394, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.181818, 6.939394, 107663503, 28995241.000000, 78668262.000000, 7.866826, 36.262312, 669519296.000000, 560000000.000000, 109519296.000000, 10.951930, 15.725838
10000000, 3.909091, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.878788, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.818182, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.848485, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.090909, 6.939394, 101151454, 26704742.000000, 74446712.000000, 7.444671, 31.988079, 666146072.000000, 560000000.000000, 106146072.000000, 10.614607, 14.725846
10000000, 3.787879, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.757576, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.727273, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.696970, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.666667, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.636364, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.606061, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.545455, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.515152, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.575758, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.484848, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.454545, 6.868687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.060606, 6.939394, 96562027, 25708759.000000, 70853268.000000, 7.085327, 36.503152, 665390628.000000, 560000000.000000, 105390628.000000, 10.539063, 14.358768
10000000, 1.030303, 6.939394, 96006730, 25385467.000000, 70621263.000000, 7.062126, 35.805322, 665246944.000000, 560000000.000000, 105246944.000000, 10.524694, 14.251165
10000000, 1.000000, 6.939394, 98136489, 25614461.000000, 72522028.000000, 7.252203, 37.190842, 639886704.000000, 560000000.000000, 79886704.000000, 7.988670, 13.218168
10000000, 3.393939, 6.868687, 103946427, 28141127.000000, 75805300.000000, 7.580530, 30.652368, 844877076.000000, 560000000.000000, 284877076.000000, 28.487708, 45.308520
10000000, 3.303030, 6.868687, 102706190, 28173429.000000, 74532761.000000, 7.453276, 31.288358, 840931884.000000, 560000000.000000, 280931884.000000, 28.093188, 44.013551
10000000, 3.424242, 6.868687, 108469271, 28942818.000000, 79526453.000000, 7.952645, 38.082340, 845063388.000000, 560000000.000000, 285063388.000000, 28.506339, 45.429487
10000000, 3.363636, 6.868687, 106336311, 28981569.000000, 77354742.000000, 7.735474, 36.783258, 844587724.000000, 560000000.000000, 284587724.000000, 28.458772, 45.150431
10000000, 3.090909, 6.868687, 102372566, 28927052.000000, 73445514.000000, 7.344551, 29.495402, 825942296.000000, 560000000.000000, 265942296.000000, 26.594230, 41.101667
10000000, 3.333333, 6.868687, 107583679, 29239585.000000, 78344094.000000, 7.834409, 35.663045, 841576736.000000, 560000000.000000, 281576736.000000, 28.157674, 44.348931
10000000, 3.242424, 6.868687, 105357367, 28975724.000000, 76381643.000000, 7.638164, 33.675007, 832661144.000000, 560000000.000000, 272661144.000000, 27.266114, 43.125764
10000000, 3.181818, 6.868687, 106275906, 28681837.000000, 77594069.000000, 7.759407, 28.337247, 829447804.000000, 560000000.000000, 269447804.000000, 26.944780, 42.198019
10000000, 3.272727, 6.868687, 107329660, 29445691.000000, 77883969.000000, 7.788397, 40.629674, 840710628.000000, 560000000.000000, 280710628.000000, 28.071063, 43.867968
10000000, 3.060606, 6.868687, 105074789, 28458429.000000, 76616360.000000, 7.661636, 34.881215, 825279844.000000, 560000000.000000, 265279844.000000, 26.527984, 40.779008
10000000, 3.212121, 6.868687, 105999838, 28910741.000000, 77089097.000000, 7.708910, 33.328316, 830057256.000000, 560000000.000000, 270057256.000000, 27.005726, 42.477603
10000000, 3.121212, 6.868687, 107894588, 28987784.000000, 78906804.000000, 7.890680, 36.050095, 828581248.000000, 560000000.000000, 268581248.000000, 26.858125, 41.765018
10000000, 3.151515, 6.868687, 108388786, 29381932.000000, 79006854.000000, 7.900685, 41.123191, 829153116.000000, 560000000.000000, 269153116.000000, 26.915312, 42.027781
10000000, 3.030303, 6.868687, 101738056, 26794311.000000, 74943745.000000, 7.494375, 34.554372, 824965528.000000, 560000000.000000, 264965528.000000, 26.496553, 40.595519
10000000, 3.000000, 6.868687, 101289055, 26931983.000000, 74357072.000000, 7.435707, 33.292869, 799782464.000000, 560000000.000000, 239782464.000000, 23.978246, 39.713777
10000000, 2.969697, 6.868687, 98361522, 26089546.000000, 72271976.000000, 7.227198, 28.052439, 799664520.000000, 560000000.000000, 239664520.000000, 23.966452, 39.614510
10000000, 2.939394, 6.868687, 105769656, 28715847.000000, 77053809.000000, 7.705381, 36.855766, 799554284.000000, 560000000.000000, 239554284.000000, 23.955428, 39.545851
10000000, 2.909091, 6.868687, 106048107, 28912094.000000, 77136013.000000, 7.713601, 35.373157, 798788804.000000, 560000000.000000, 238788804.000000, 23.878880, 39.180170
10000000, 2.848485, 6.868687, 103785738, 28535448.000000, 75250290.000000, 7.525029, 30.814199, 795591648.000000, 560000000.000000, 235591648.000000, 23.559165, 38.281866
10000000, 2.878788, 6.868687, 107294290, 28795917.000000, 78498373.000000, 7.849837, 37.526878, 796290780.000000, 560000000.000000, 236290780.000000, 23.629078, 38.571382
10000000, 2.757576, 6.868687, 104204126, 28505962.000000, 75698164.000000, 7.569816, 27.418879, 792019868.000000, 560000000.000000, 232019868.000000, 23.201987, 37.148380
10000000, 2.818182, 6.868687, 106834718, 29211488.000000, 77623230.000000, 7.762323, 36.073532, 795408504.000000, 560000000.000000, 235408504.000000, 23.540850, 38.144357
10000000, 2.787879, 6.868687, 106579632, 29162515.000000, 77417117.000000, 7.741712, 34.411695, 794656696.000000, 560000000.000000, 234656696.000000, 23.465670, 37.790565
10000000, 2.727273, 6.868687, 106226856, 29389504.000000, 76837352.000000, 7.683735, 37.757505, 784053648.000000, 560000000.000000, 224053648.000000, 22.405365, 36.404557
10000000, 3.151515, 7.929293, 106347095, 29096265.000000, 77250830.000000, 7.725083, 34.743712, 829232972.000000, 560000000.000000, 269232972.000000, 26.923297, 42.077902
10000000, 2.636364, 6.868687, 104903627, 28769145.000000, 76134482.000000, 7.613448, 32.597492, 780498244.000000, 560000000.000000, 220498244.000000, 22.049824, 35.269129
10000000, 2.696970, 6.868687, 106745048, 28984734.000000, 77760314.000000, 7.776031, 33.386945, 783966100.000000, 560000000.000000, 223966100.000000, 22.396610, 36.333528
10000000, 2.575758, 6.868687, 106375797, 28683209.000000, 77692588.000000, 7.769259, 34.134473, 779824048.000000, 560000000.000000, 219824048.000000, 21.982405, 34.924302
10000000, 2.606061, 6.868687, 106253052, 28626672.000000, 77626380.000000, 7.762638, 36.713597, 779936160.000000, 560000000.000000, 219936160.000000, 21.993616, 34.993248
10000000, 2.545455, 6.868687, 102337431, 27259739.000000, 75077692.000000, 7.507769, 33.062922, 777504716.000000, 560000000.000000, 217504716.000000, 21.750472, 34.423963
10000000, 2.515152, 6.868687, 102962824, 26611534.000000, 76351290.000000, 7.635129, 34.818826, 776455784.000000, 560000000.000000, 216455784.000000, 21.645578, 33.937189
10000000, 2.484848, 6.868687, 100208143, 26381663.000000, 73826480.000000, 7.382648, 32.115842, 768442296.000000, 560000000.000000, 208442296.000000, 20.844230, 33.158827
10000000, 2.393939, 6.868687, 103554945, 28422109.000000, 75132836.000000, 7.513284, 30.075385, 764946876.000000, 560000000.000000, 204946876.000000, 20.494688, 32.072780
10000000, 2.454545, 6.868687, 104907367, 28723566.000000, 76183801.000000, 7.618380, 34.342890, 768449632.000000, 560000000.000000, 208449632.000000, 20.844963, 33.113631
10000000, 2.424242, 6.868687, 107656795, 29391323.000000, 78265472.000000, 7.826547, 38.386414, 764987880.000000, 560000000.000000, 204987880.000000, 20.498788, 32.135027
10000000, 2.333333, 6.868687, 104264324, 28181871.000000, 76082453.000000, 7.608245, 31.043112, 761643208.000000, 560000000.000000, 201643208.000000, 20.164321, 31.104859
10000000, 2.363636, 6.868687, 107477245, 29000081.000000, 78477164.000000, 7.847716, 35.841914, 764234848.000000, 560000000.000000, 204234848.000000, 20.423485, 31.764581
10000000, 2.303030, 6.868687, 105525746, 28406812.000000, 77118934.000000, 7.711893, 31.781207, 760924664.000000, 560000000.000000, 200924664.000000, 20.092466, 30.756090
10000000, 2.272727, 6.868687, 106258965, 28899118.000000, 77359847.000000, 7.735985, 34.296997, 760829124.000000, 560000000.000000, 200829124.000000, 20.082912, 30.670287
10000000, 2.212121, 6.868687, 106501678, 28932335.000000, 77569343.000000, 7.756934, 35.615454, 750167340.000000, 560000000.000000, 190167340.000000, 19.016734, 29.282485
10000000, 2.151515, 6.868687, 104793689, 28639012.000000, 76154677.000000, 7.615468, 33.622288, 749298876.000000, 560000000.000000, 189298876.000000, 18.929888, 28.831198
10000000, 2.242424, 6.868687, 106502091, 28970879.000000, 77531212.000000, 7.753121, 35.233167, 752790760.000000, 560000000.000000, 192790760.000000, 19.279076, 29.929576
10000000, 2.181818, 6.868687, 106098037, 28976242.000000, 77121795.000000, 7.712180, 33.224842, 749370444.000000, 560000000.000000, 189370444.000000, 18.937044, 28.883348
10000000, 2.090909, 6.868687, 105010448, 28221719.000000, 76788729.000000, 7.678873, 34.353805, 746069684.000000, 560000000.000000, 186069684.000000, 18.606968, 27.917516
10000000, 2.121212, 6.868687, 106697868, 28789531.000000, 77908337.000000, 7.790834, 36.487316, 748683088.000000, 560000000.000000, 188683088.000000, 18.868309, 28.538239
10000000, 2.060606, 6.868687, 104940939, 27554045.000000, 77386894.000000, 7.738689, 42.652069, 745328040.000000, 560000000.000000, 185328040.000000, 18.532804, 27.564875
10000000, 2.030303, 6.868687, 97845623, 26553257.000000, 71292366.000000, 7.129237, 30.354408, 745148244.000000, 560000000.000000, 185148244.000000, 18.514824, 27.430905
10000000, 2.000000, 6.868687, 100115611, 26268411.000000, 73847200.000000, 7.384720, 33.511511, 719930784.000000, 560000000.000000, 159930784.000000, 15.993078, 26.511147
10000000, 1.939394, 6.868687, 102856528, 28191648.000000, 74664880.000000, 7.466488, 30.205058, 719671920.000000, 560000000.000000, 159671920.000000, 15.967192, 26.342432
10000000, 1.969697, 6.868687, 103417646, 28255355.000000, 75162291.000000, 7.516229, 33.689073, 719815560.000000, 560000000.000000, 159815560.000000, 15.981556, 26.425158
10000000, 1.909091, 6.868687, 106927639, 28784415.000000, 78143224.000000, 7.814322, 40.053264, 718819328.000000, 560000000.000000, 158819328.000000, 15.881933, 25.930257
10000000, 1.878788, 6.868687, 106380616, 28556420.000000, 77824196.000000, 7.782420, 36.675420, 716273780.000000, 560000000.000000, 156273780.000000, 15.627378, 25.320031
10000000, 1.818182, 6.868687, 104196035, 28620395.000000, 75575640.000000, 7.557564, 34.584037, 715557948.000000, 560000000.000000, 155557948.000000, 15.555795, 24.949611
10000000, 1.787879, 6.868687, 104122998, 28645847.000000, 75477151.000000, 7.547715, 30.371055, 714786168.000000, 560000000.000000, 154786168.000000, 15.478617, 24.578969
10000000, 1.848485, 6.868687, 107669019, 28456629.000000, 79212390.000000, 7.921239, 38.618899, 715683340.000000, 560000000.000000, 155683340.000000, 15.568334, 25.051107
10000000, 1.727273, 6.868687, 104512896, 28606987.000000, 75905909.000000, 7.590591, 32.088759, 704157068.000000, 560000000.000000, 144157068.000000, 14.415707, 23.200054
10000000, 1.757576, 6.868687, 107019276, 28805881.000000, 78213395.000000, 7.821339, 32.401784, 712160236.000000, 560000000.000000, 152160236.000000, 15.216024, 23.962336
10000000, 1.575758, 6.868687, 102397481, 27263651.000000, 75133830.000000, 7.513383, 32.181019, 699836712.000000, 560000000.000000, 139836712.000000, 13.983671, 21.658691
10000000, 1.696970, 6.868687, 107051437, 29110182.000000, 77941255.000000, 7.794125, 34.612762, 704074900.000000, 560000000.000000, 144074900.000000, 14.407490, 23.118383
10000000, 1.636364, 6.868687, 107374297, 29195362.000000, 78178935.000000, 7.817894, 39.016181, 700683268.000000, 560000000.000000, 140683268.000000, 14.068327, 22.060465
10000000, 1.666667, 6.868687, 107192709, 28670611.000000, 78522098.000000, 7.852210, 33.186360, 764231312.000000, 560000000.000000, 204231312.000000, 20.423131, 41.167182
10000000, 1.606061, 6.868687, 106993060, 28346593.000000, 78646467.000000, 7.864647, 38.429951, 761071164.000000, 560000000.000000, 201071164.000000, 20.107116, 40.101536
10000000, 1.545455, 6.868687, 100640362, 26235817.000000, 74404545.000000, 7.440455, 33.296572, 696644520.000000, 560000000.000000, 136644520.000000, 13.664452, 20.798776
10000000, 1.515152, 6.868687, 99682840, 26547025.000000, 73135815.000000, 7.313581, 34.164510, 696508768.000000, 560000000.000000, 136508768.000000, 13.650877, 20.683134
10000000, 1.484848, 6.868687, 103574246, 27369108.000000, 76205138.000000, 7.620514, 33.564741, 688498388.000000, 560000000.000000, 128498388.000000, 12.849839, 19.932901
10000000, 1.454545, 6.868687, 104146939, 27600986.000000, 76545953.000000, 7.654595, 36.851594, 688382536.000000, 560000000.000000, 128382536.000000, 12.838254, 19.840371
10000000, 4.000000, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.424242, 6.868687, 105604185, 28953856.000000, 76650329.000000, 7.665033, 41.317787, 685172488.000000, 560000000.000000, 125172488.000000, 12.517249, 18.951057
10000000, 1.393939, 6.868687, 106209723, 29194257.000000, 77015466.000000, 7.701547, 36.673379, 685002296.000000, 560000000.000000, 125002296.000000, 12.500230, 18.834692
10000000, 1.363636, 6.868687, 106567398, 28708053.000000, 77859345.000000, 7.785934, 36.224494, 684403896.000000, 560000000.000000, 124403896.000000, 12.440390, 18.567598
10000000, 1.333333, 6.868687, 105591818, 28713362.000000, 76878456.000000, 7.687846, 36.006100, 681752680.000000, 560000000.000000, 121752680.000000, 12.175268, 17.913061
10000000, 1.303030, 6.868687, 106052216, 28851080.000000, 77201136.000000, 7.720114, 32.786736, 681015744.000000, 560000000.000000, 121015744.000000, 12.101574, 17.548498
10000000, 1.212121, 6.868687, 104838301, 28455921.000000, 76382380.000000, 7.638238, 31.028718, 670237092.000000, 560000000.000000, 110237092.000000, 11.023709, 16.070070
10000000, 3.969697, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.272727, 6.868687, 106846914, 28385891.000000, 78461023.000000, 7.846102, 35.623943, 724855848.000000, 560000000.000000, 164855848.000000, 16.485585, 31.887834
10000000, 1.181818, 6.868687, 105208372, 28254261.000000, 76954111.000000, 7.695411, 31.234278, 669502164.000000, 560000000.000000, 109502164.000000, 10.950216, 15.711304
10000000, 3.939394, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.242424, 6.868687, 106642996, 28786325.000000, 77856671.000000, 7.785667, 35.592969, 672884844.000000, 560000000.000000, 112884844.000000, 11.288484, 16.730103
10000000, 1.151515, 6.868687, 106715793, 28294366.000000, 78421427.000000, 7.842143, 36.559622, 669363192.000000, 560000000.000000, 109363192.000000, 10.936319, 15.608688
10000000, 1.090909, 6.868687, 105776629, 28136049.000000, 77640580.000000, 7.764058, 33.185340, 666143544.000000, 560000000.000000, 106143544.000000, 10.614354, 14.710132
10000000, 3.909091, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.121212, 6.868687, 107620431, 28425073.000000, 79195358.000000, 7.919536, 38.322952, 668735496.000000, 560000000.000000, 108735496.000000, 10.873550, 15.330940
10000000, 3.878788, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.818182, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.848485, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.757576, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.787879, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.727273, 6.797980, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
