n, c, k, t_tot, dt_prim, dt_sec, mean_t_sec, dev_t_sec, m_tot, dm_prim, dm_sec, mean_m_sec, dev_m_sec
5000050, 3.750000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.125000, 6.833333, 834, 230.000000, 604.000000, 6.040000, 1.370547, 8260.000000, 5600.000000, 2660.000000, 26.600000, 38.803608
100, 3.000000, 6.833333, 817, 225.000000, 592.000000, 5.920000, 1.331766, 7832.000000, 5600.000000, 2232.000000, 22.320000, 34.697228
100, 2.875000, 6.833333, 793, 231.000000, 562.000000, 5.620000, 0.935735, 7932.000000, 5600.000000, 2332.000000, 23.320000, 34.497791
5000050, 1.000000, 3.333333, 45948352, 11842023.000000, 34106329.000000, 6.821198, 31.286749, 319995008.000000, 280002800.000000, 39992208.000000, 7.998362, 13.259972
100, 2.625000, 6.833333, 905, 229.000000, 676.000000, 6.760000, 1.415062, 7660.000000, 5600.000000, 2060.000000, 20.600000, 28.918506
100, 2.500000, 6.833333, 903, 236.000000, 667.000000, 6.670000, 1.105034, 7624.000000, 5600.000000, 2024.000000, 20.240000, 29.980367
100, 2.375000, 6.833333, 915, 222.000000, 693.000000, 6.930000, 1.698558, 7692.000000, 5600.000000, 2092.000000, 20.920000, 48.933767
10000000, 3.625000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.125000, 6.833333, 897, 222.000000, 675.000000, 6.750000, 1.321930, 7536.000000, 5600.000000, 1936.000000, 19.360000, 29.749460
100, 2.000000, 6.833333, 907, 228.000000, 679.000000, 6.790000, 1.177243, 7136.000000, 5600.000000, 1536.000000, 15.360000, 23.884522
100, 1.875000, 6.833333, 909, 223.000000, 686.000000, 6.860000, 1.216717, 7084.000000, 5600.000000, 1484.000000, 14.840000, 22.572869
10000000, 2.500000, 7.708333, 91822679, 25174383.000000, 66648296.000000, 6.664830, 36.601122, 768501408.000000, 560000000.000000, 208501408.000000, 20.850141, 33.216989
100, 1.625000, 6.833333, 839, 219.000000, 620.000000, 6.200000, 1.131371, 6856.000000, 5600.000000, 1256.000000, 12.560000, 18.199077
100, 1.500000, 6.833333, 868, 222.000000, 646.000000, 6.460000, 1.445130, 6960.000000, 5600.000000, 1360.000000, 13.600000, 21.835751
100, 1.375000, 6.833333, 861, 218.000000, 643.000000, 6.430000, 1.380254, 6804.000000, 5600.000000, 1204.000000, 12.040000, 17.440138
5000050, 1.750000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.125000, 6.833333, 853, 237.000000, 616.000000, 6.160000, 1.906410, 6780.000000, 5600.000000, 1180.000000, 11.800000, 18.193405
100, 1.000000, 6.833333, 777, 211.000000, 566.000000, 5.660000, 1.744821, 6432.000000, 5600.000000, 832.000000, 8.320000, 14.284873
100, 4.000000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
5000050, 2.875000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.750000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.625000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.500000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.125000, 7.708333, 90173025, 24854434.000000, 65318591.000000, 6.531859, 35.873092, 668750228.000000, 560000000.000000, 108750228.000000, 10.875023, 15.342443
100, 3.250000, 6.541667, 786, 230.000000, 556.000000, 5.560000, 1.194320, 8308.000000, 5600.000000, 2708.000000, 27.080000, 39.411085
100, 3.125000, 6.541667, 718, 202.000000, 516.000000, 5.160000, 1.361764, 8228.000000, 5600.000000, 2628.000000, 26.280000, 40.938021
100, 3.000000, 6.541667, 718, 208.000000, 510.000000, 5.100000, 1.590597, 7832.000000, 5600.000000, 2232.000000, 22.320000, 34.697228
5000050, 4.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.750000, 6.541667, 897, 227.000000, 670.000000, 6.700000, 1.688194, 7836.000000, 5600.000000, 2236.000000, 22.360000, 31.572621
100, 2.625000, 6.541667, 901, 223.000000, 678.000000, 6.780000, 1.237578, 7780.000000, 5600.000000, 2180.000000, 21.800000, 33.170469
100, 2.500000, 6.541667, 869, 221.000000, 648.000000, 6.480000, 1.178813, 7608.000000, 5600.000000, 2008.000000, 20.080000, 29.868940
5000050, 1.250000, 2.750000, 46194299, 12013880.000000, 34180419.000000, 6.836015, 43.117002, 336478724.000000, 280002800.000000, 56475924.000000, 11.295072, 16.764036
100, 2.250000, 6.541667, 861, 227.000000, 634.000000, 6.340000, 1.328307, 7724.000000, 5600.000000, 2124.000000, 21.240000, 34.938552
100, 2.125000, 6.541667, 1056, 211.000000, 845.000000, 8.450000, 25.307064, 7360.000000, 5600.000000, 1760.000000, 17.600000, 22.880559
100, 2.000000, 6.541667, 864, 240.000000, 624.000000, 6.240000, 1.744248, 7360.000000, 5600.000000, 1760.000000, 17.600000, 30.609802
5000050, 2.000000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.750000, 6.541667, 947, 240.000000, 707.000000, 7.070000, 1.716129, 6996.000000, 5600.000000, 1396.000000, 13.960000, 18.229602
100, 1.625000, 6.541667, 819, 215.000000, 604.000000, 6.040000, 0.798999, 6904.000000, 5600.000000, 1304.000000, 13.040000, 17.947657
100, 1.500000, 6.541667, 821, 207.000000, 614.000000, 6.140000, 1.288565, 6912.000000, 5600.000000, 1312.000000, 13.120000, 19.150603
10000000, 3.250000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.250000, 6.541667, 850, 234.000000, 616.000000, 6.160000, 2.008582, 6816.000000, 5600.000000, 1216.000000, 12.160000, 20.722316
100, 1.125000, 6.541667, 848, 238.000000, 610.000000, 6.100000, 1.473092, 6600.000000, 5600.000000, 1000.000000, 10.000000, 11.092340
100, 1.000000, 6.541667, 867, 239.000000, 628.000000, 6.280000, 1.655778, 6432.000000, 5600.000000, 832.000000, 8.320000, 13.525443
10000000, 1.500000, 7.708333, 90649810, 25121525.000000, 65528285.000000, 6.552829, 37.169489, 688480240.000000, 560000000.000000, 128480240.000000, 12.848024, 19.939969
100, 3.875000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.750000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.625000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.625000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.375000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.250000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.125000, 6.250000, 897, 228.000000, 669.000000, 6.690000, 1.324349, 8164.000000, 5600.000000, 2564.000000, 25.640000, 34.784341
10000000, 2.250000, 7.125000, 94815351, 26445637.000000, 68369714.000000, 6.836971, 45.440692, 752784320.000000, 560000000.000000, 192784320.000000, 19.278432, 29.920582
2500075, 3.125000, 8.000000, 23867563, 6544428.000000, 17323135.000000, 6.929046, 42.549350, 207231244.000000, 140004200.000000, 67227044.000000, 26.890011, 41.908810
100, 2.875000, 6.250000, 869, 223.000000, 646.000000, 6.460000, 4.441666, 8276.000000, 5600.000000, 2676.000000, 26.760000, 50.989238
100, 2.750000, 6.250000, 830, 231.000000, 599.000000, 5.990000, 1.438715, 7668.000000, 5600.000000, 2068.000000, 20.680000, 29.065746
100, 2.625000, 6.250000, 859, 239.000000, 620.000000, 6.200000, 1.174734, 7740.000000, 5600.000000, 2140.000000, 21.400000, 30.116441
100, 2.375000, 6.250000, 963, 248.000000, 715.000000, 7.150000, 1.558044, 7732.000000, 5600.000000, 2132.000000, 21.320000, 34.148171
100, 2.250000, 6.250000, 951, 240.000000, 711.000000, 7.110000, 1.636429, 7532.000000, 5600.000000, 1932.000000, 19.320000, 27.200324
100, 2.125000, 6.250000, 948, 250.000000, 698.000000, 6.980000, 1.370985, 7716.000000, 5600.000000, 2116.000000, 21.160000, 33.928372
10000000, 2.500000, 7.416667, 93207297, 26244579.000000, 66962718.000000, 6.696272, 33.070571, 768350280.000000, 560000000.000000, 208350280.000000, 20.835028, 33.132599
100, 1.875000, 6.250000, 858, 235.000000, 623.000000, 6.230000, 1.725427, 7188.000000, 5600.000000, 1588.000000, 15.880000, 22.855756
100, 1.750000, 6.250000, 804, 229.000000, 575.000000, 5.750000, 1.291317, 6960.000000, 5600.000000, 1360.000000, 13.600000, 17.959955
100, 1.625000, 6.250000, 798, 227.000000, 571.000000, 5.710000, 1.051618, 6952.000000, 5600.000000, 1352.000000, 13.520000, 17.922321
2500075, 1.125000, 8.000000, 26173372, 6400806.000000, 19772566.000000, 7.908789, 43.225934, 167205812.000000, 140004200.000000, 27201612.000000, 10.880318, 15.375133
10000000, 1.750000, 7.416667, 95311588, 26770175.000000, 68541413.000000, 6.854141, 33.897911, 704142984.000000, 560000000.000000, 144142984.000000, 14.414298, 23.185692
100, 1.375000, 6.250000, 907, 231.000000, 676.000000, 6.760000, 1.429126, 6800.000000, 5600.000000, 1200.000000, 12.000000, 17.581809
100, 1.250000, 6.250000, 910, 246.000000, 664.000000, 6.640000, 1.578100, 6828.000000, 5600.000000, 1228.000000, 12.280000, 20.026023
100, 1.125000, 6.250000, 914, 224.000000, 690.000000, 6.900000, 1.711724, 6748.000000, 5600.000000, 1148.000000, 11.480000, 18.169469
100, 4.000000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.875000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.750000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.625000, 7.416667, 93333040, 25765840.000000, 67567200.000000, 6.756720, 36.042843, 700012728.000000, 560000000.000000, 140012728.000000, 14.001273, 21.778393
10000000, 2.875000, 3.041667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.500000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.375000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.250000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.000000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.875000, 5.958333, 717, 216.000000, 501.000000, 5.010000, 0.994937, 7960.000000, 5600.000000, 2360.000000, 23.600000, 37.469988
100, 2.750000, 5.958333, 893, 237.000000, 656.000000, 6.560000, 1.185917, 7736.000000, 5600.000000, 2136.000000, 21.360000, 36.918158
10000000, 3.375000, 7.125000, 97225625, 26441120.000000, 70784505.000000, 7.078450, 45.353363, 844150016.000000, 560000000.000000, 284150016.000000, 28.415002, 44.991295
100, 2.500000, 5.958333, 908, 222.000000, 686.000000, 6.860000, 1.691272, 7880.000000, 5600.000000, 2280.000000, 22.800000, 39.214283
100, 2.375000, 5.958333, 861, 209.000000, 652.000000, 6.520000, 2.286832, 7800.000000, 5600.000000, 2200.000000, 22.000000, 34.969701
100, 2.250000, 5.958333, 861, 215.000000, 646.000000, 6.460000, 1.143853, 7700.000000, 5600.000000, 2100.000000, 21.000000, 32.483226
10000000, 3.000000, 7.125000, 95448969, 25532636.000000, 69916333.000000, 6.991633, 44.990378, 799586264.000000, 560000000.000000, 239586264.000000, 23.958626, 39.647117
100, 2.000000, 5.958333, 834, 221.000000, 613.000000, 6.130000, 1.689112, 7136.000000, 5600.000000, 1536.000000, 15.360000, 23.066651
100, 1.875000, 5.958333, 955, 242.000000, 713.000000, 7.130000, 1.863625, 7124.000000, 5600.000000, 1524.000000, 15.240000, 23.648729
100, 1.750000, 5.958333, 809, 235.000000, 574.000000, 5.740000, 1.229797, 7116.000000, 5600.000000, 1516.000000, 15.160000, 25.967949
2500075, 2.250000, 7.708333, 22951377, 5967281.000000, 16984096.000000, 6.793435, 37.417969, 188231600.000000, 140004200.000000, 48227400.000000, 19.290381, 30.009072
100, 1.500000, 5.958333, 2865, 212.000000, 2653.000000, 26.530000, 200.254860, 6928.000000, 5600.000000, 1328.000000, 13.280000, 19.862568
100, 1.375000, 5.958333, 878, 229.000000, 649.000000, 6.490000, 2.027289, 6844.000000, 5600.000000, 1244.000000, 12.440000, 18.743703
100, 1.250000, 5.958333, 1199, 218.000000, 981.000000, 9.810000, 36.536474, 6768.000000, 5600.000000, 1168.000000, 11.680000, 20.557665
2500075, 3.625000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.000000, 5.958333, 889, 231.000000, 658.000000, 6.580000, 1.812071, 6408.000000, 5600.000000, 808.000000, 8.080000, 14.455227
100, 4.000000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.875000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.875000, 7.125000, 97506236, 26334040.000000, 71172196.000000, 7.117220, 42.316498, 795575244.000000, 560000000.000000, 235575244.000000, 23.557524, 38.284768
2500075, 3.375000, 7.416667, 24009974, 6090133.000000, 17919841.000000, 7.167721, 38.808664, 211104592.000000, 140004200.000000, 71100392.000000, 28.439304, 45.097914
100, 3.625000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.500000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.375000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.125000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.000000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.875000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.375000, 7.416667, 23187474, 5942220.000000, 17245254.000000, 6.897895, 26.862641, 171112980.000000, 140004200.000000, 31108780.000000, 12.443139, 18.575250
100, 2.625000, 5.666667, 806, 225.000000, 581.000000, 5.810000, 0.902164, 7620.000000, 5600.000000, 2020.000000, 20.200000, 27.950671
100, 2.500000, 5.666667, 791, 220.000000, 571.000000, 5.710000, 1.544636, 7800.000000, 5600.000000, 2200.000000, 22.000000, 38.832976
100, 2.375000, 5.666667, 789, 216.000000, 573.000000, 5.730000, 1.384594, 7560.000000, 5600.000000, 1960.000000, 19.600000, 30.929597
10000000, 2.500000, 1.583333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.125000, 5.666667, 883, 213.000000, 670.000000, 6.700000, 1.519868, 7408.000000, 5600.000000, 1808.000000, 18.080000, 23.381908
100, 2.000000, 5.666667, 898, 225.000000, 673.000000, 6.730000, 1.554703, 7072.000000, 5600.000000, 1472.000000, 14.720000, 23.040000
100, 1.875000, 5.666667, 887, 233.000000, 654.000000, 6.540000, 1.596371, 7308.000000, 5600.000000, 1708.000000, 17.080000, 31.718033
2500075, 2.500000, 7.125000, 22808155, 5936900.000000, 16871255.000000, 6.748300, 44.891732, 192172780.000000, 140004200.000000, 52168580.000000, 20.866806, 33.312491
100, 1.625000, 5.666667, 795, 208.000000, 587.000000, 5.870000, 1.137146, 7004.000000, 5600.000000, 1404.000000, 14.040000, 22.267429
100, 1.500000, 5.666667, 791, 212.000000, 579.000000, 5.790000, 1.563937, 6752.000000, 5600.000000, 1152.000000, 11.520000, 14.458548
100, 1.375000, 5.666667, 781, 206.000000, 575.000000, 5.750000, 1.762810, 6768.000000, 5600.000000, 1168.000000, 11.680000, 15.291095
2500075, 3.875000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.125000, 5.666667, 931, 234.000000, 697.000000, 6.970000, 1.552128, 6744.000000, 5600.000000, 1144.000000, 11.440000, 23.859723
100, 1.000000, 5.666667, 901, 225.000000, 676.000000, 6.760000, 1.497465, 6408.000000, 5600.000000, 808.000000, 8.080000, 14.051107
100, 4.000000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 2.250000, 6.833333, 93654764, 25945824.000000, 67708940.000000, 6.770894, 36.481994, 752741924.000000, 560000000.000000, 192741924.000000, 19.274192, 29.897293
100, 3.750000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.625000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.500000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.250000, 7.125000, 95165115, 25724630.000000, 69440485.000000, 6.944049, 37.302783, 672854412.000000, 560000000.000000, 112854412.000000, 11.285441, 16.726170
100, 3.250000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.125000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.000000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.000000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.750000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.625000, 5.375000, 868, 235.000000, 633.000000, 6.330000, 1.794742, 7520.000000, 5600.000000, 1920.000000, 19.200000, 22.852571
100, 2.500000, 5.375000, 872, 230.000000, 642.000000, 6.420000, 1.806544, 7696.000000, 5600.000000, 2096.000000, 20.960000, 31.025770
2500075, 1.625000, 6.833333, 23564999, 6074950.000000, 17490049.000000, 6.995810, 33.005735, 175058640.000000, 140004200.000000, 35054440.000000, 14.021355, 21.891675
100, 2.250000, 5.375000, 978, 245.000000, 733.000000, 7.330000, 1.562402, 7412.000000, 5600.000000, 1812.000000, 18.120000, 24.621649
100, 2.125000, 5.375000, 1024, 245.000000, 779.000000, 7.790000, 2.970842, 7616.000000, 5600.000000, 2016.000000, 20.160000, 30.713749
100, 2.000000, 5.375000, 1023, 234.000000, 789.000000, 7.890000, 3.012955, 7216.000000, 5600.000000, 1616.000000, 16.160000, 25.221705
2500075, 2.750000, 6.541667, 22573057, 5968884.000000, 16604173.000000, 6.641470, 37.075614, 196068076.000000, 140004200.000000, 56063876.000000, 22.424878, 36.481847
100, 1.750000, 5.375000, 2942, 235.000000, 2707.000000, 27.070000, 200.201311, 6936.000000, 5600.000000, 1336.000000, 13.360000, 18.992377
100, 1.625000, 5.375000, 871, 221.000000, 650.000000, 6.500000, 1.330413, 6988.000000, 5600.000000, 1388.000000, 13.880000, 19.931523
100, 1.500000, 5.375000, 945, 232.000000, 713.000000, 7.130000, 2.013231, 6856.000000, 5600.000000, 1256.000000, 12.560000, 20.930514
10000000, 3.125000, 6.833333, 95534250, 26143270.000000, 69390980.000000, 6.939098, 38.045198, 831641844.000000, 560000000.000000, 271641844.000000, 27.164184, 43.058902
100, 1.250000, 5.375000, 781, 205.000000, 576.000000, 5.760000, 1.393700, 6588.000000, 5600.000000, 988.000000, 9.880000, 10.650146
100, 1.125000, 5.375000, 854, 204.000000, 650.000000, 6.500000, 1.920937, 6616.000000, 5600.000000, 1016.000000, 10.160000, 14.101574
100, 1.000000, 5.375000, 896, 218.000000, 678.000000, 6.780000, 1.664812, 6376.000000, 5600.000000, 776.000000, 7.760000, 11.741482
10000000, 1.875000, 5.375000, 93738292, 25489472.000000, 68248820.000000, 6.824882, 28.569125, 715704948.000000, 560000000.000000, 155704948.000000, 15.570495, 25.086228
100, 3.875000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.750000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.625000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.500000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.375000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.250000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.125000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.875000, 6.250000, 23816731, 6124741.000000, 17691990.000000, 7.076584, 34.825830, 178964868.000000, 140004200.000000, 38960668.000000, 15.583800, 25.143653
100, 2.875000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.750000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.625000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.250000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.375000, 5.083333, 905, 217.000000, 688.000000, 6.880000, 1.524992, 7616.000000, 5600.000000, 2016.000000, 20.160000, 27.793064
100, 2.250000, 5.083333, 972, 260.000000, 712.000000, 7.120000, 1.160000, 7544.000000, 5600.000000, 1944.000000, 19.440000, 28.988384
100, 2.125000, 5.083333, 3799, 242.000000, 3557.000000, 35.570000, 279.749969, 7400.000000, 5600.000000, 1800.000000, 18.000000, 25.458987
10000000, 2.500000, 6.833333, 96016070, 26206482.000000, 69809588.000000, 6.980959, 39.378741, 768406208.000000, 560000000.000000, 208406208.000000, 20.840621, 33.144661
100, 1.875000, 5.083333, 936, 232.000000, 704.000000, 7.040000, 1.654811, 7156.000000, 5600.000000, 1556.000000, 15.560000, 22.683174
100, 1.750000, 5.083333, 921, 230.000000, 691.000000, 6.910000, 1.679851, 7192.000000, 5600.000000, 1592.000000, 15.920000, 24.304600
100, 1.625000, 5.083333, 918, 218.000000, 700.000000, 7.000000, 2.014944, 6856.000000, 5600.000000, 1256.000000, 12.560000, 16.714257
10000000, 3.875000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.375000, 5.083333, 1183, 515.000000, 668.000000, 6.680000, 1.318181, 6676.000000, 5600.000000, 1076.000000, 10.760000, 11.449996
100, 1.250000, 5.083333, 928, 229.000000, 699.000000, 6.990000, 1.627851, 6732.000000, 5600.000000, 1132.000000, 11.320000, 15.284554
100, 1.125000, 5.083333, 945, 239.000000, 706.000000, 7.060000, 1.672244, 6568.000000, 5600.000000, 968.000000, 9.680000, 9.800898
2500075, 1.000000, 5.958333, 21645373, 5863055.000000, 15782318.000000, 6.312738, 30.487141, 160008628.000000, 140004200.000000, 20004428.000000, 8.001531, 13.278411
100, 4.000000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.875000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.750000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 4.000000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.500000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.375000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.250000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.500000, 3.916667, 93396757, 25528824.000000, 67867933.000000, 6.786793, 29.194656, 688490584.000000, 560000000.000000, 128490584.000000, 12.849058, 19.936270
100, 3.000000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.875000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.750000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.500000, 4.791667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.375000, 4.791667, 896, 227.000000, 669.000000, 6.690000, 1.553673, 7620.000000, 5600.000000, 2020.000000, 20.200000, 28.995862
100, 2.250000, 4.791667, 908, 225.000000, 683.000000, 6.830000, 1.697380, 7508.000000, 5600.000000, 1908.000000, 19.080000, 31.158203
7500025, 3.125000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.000000, 4.791667, 936, 240.000000, 696.000000, 6.960000, 3.959596, 7056.000000, 5600.000000, 1456.000000, 14.560000, 22.439394
100, 1.875000, 4.791667, 952, 219.000000, 733.000000, 7.330000, 2.778687, 7168.000000, 5600.000000, 1568.000000, 15.680000, 27.303802
100, 1.750000, 4.791667, 947, 224.000000, 723.000000, 7.230000, 2.852560, 6988.000000, 5600.000000, 1388.000000, 13.880000, 20.903244
10000000, 1.625000, 7.125000, 93579439, 25225042.000000, 68354397.000000, 6.835440, 28.845955, 700030708.000000, 560000000.000000, 140030708.000000, 14.003071, 21.801229
100, 1.500000, 4.791667, 939, 230.000000, 709.000000, 7.090000, 1.849838, 6928.000000, 5600.000000, 1328.000000, 13.280000, 22.661898
100, 1.375000, 4.791667, 1126, 223.000000, 903.000000, 9.030000, 19.380637, 6884.000000, 5600.000000, 1284.000000, 12.840000, 19.152399
100, 1.250000, 4.791667, 957, 245.000000, 712.000000, 7.120000, 1.505191, 6748.000000, 5600.000000, 1148.000000, 11.480000, 17.956882
2500075, 2.125000, 5.666667, 23158213, 5945788.000000, 17212425.000000, 6.884763, 30.514752, 187209856.000000, 140004200.000000, 47205656.000000, 18.881696, 28.602018
100, 1.000000, 4.791667, 840, 213.000000, 627.000000, 6.270000, 1.391797, 6424.000000, 5600.000000, 824.000000, 8.240000, 15.229655
100, 4.000000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.875000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.625000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.625000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.500000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.375000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.750000, 4.208333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.125000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 3.000000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.875000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.250000, 5.375000, 23638342, 6235257.000000, 17403085.000000, 6.961025, 41.779528, 168247592.000000, 140004200.000000, 28243392.000000, 11.297018, 16.764678
100, 2.625000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.500000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 2.375000, 4.500000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.375000, 5.083333, 20277765, 5807076.000000, 14470689.000000, 5.788102, 30.061847, 191099476.000000, 140004200.000000, 51095276.000000, 20.437497, 31.820693
100, 2.125000, 4.500000, 867, 233.000000, 634.000000, 6.340000, 1.511423, 7392.000000, 5600.000000, 1792.000000, 17.920000, 23.701342
100, 2.000000, 4.500000, 864, 233.000000, 631.000000, 6.310000, 1.440104, 7088.000000, 5600.000000, 1488.000000, 14.880000, 25.500306
100, 1.875000, 4.500000, 797, 242.000000, 555.000000, 5.550000, 1.203121, 7112.000000, 5600.000000, 1512.000000, 15.120000, 24.275617
10000000, 3.625000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
100, 1.625000, 4.500000, 965, 236.000000, 729.000000, 7.290000, 2.228430, 7024.000000, 5600.000000, 1424.000000, 14.240000, 20.312124
100, 1.500000, 4.500000, 892, 217.000000, 675.000000, 6.750000, 1.851351, 6992.000000, 5600.000000, 1392.000000, 13.920000, 23.559151
100, 1.375000, 4.500000, 897, 240.000000, 657.000000, 6.570000, 1.408936, 6852.000000, 5600.000000, 1252.000000, 12.520000, 17.542223
7500025, 2.750000, 3.625000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
